등록연도,시군구명,연료별,용도별,승용차수,승합차수,특수차수,화물차수
2019,안산시 상록구,하이브리드(경유+전기),비사업용,1,0,0,0
2019,안산시 상록구,하이브리드(휘발유+전기),비사업용,2349,0,0,0
2019,안산시 상록구,하이브리드(휘발유+전기),사업용,3,0,0,0
2019,안산시 상록구,휘발유,비사업용,22931,16,0,48
2019,안산시 상록구,휘발유,사업용,21,0,0,0
2019,안산시 상록구,휘발유(무연),비사업용,42480,24,0,27
2019,안산시 상록구,휘발유(무연),사업용,107,0,0,0
2019,안산시 상록구,휘발유(유연),비사업용,40,0,0,0
2019,안산시 단원구,CNG,비사업용,45,1,0,3
2019,안산시 단원구,CNG,사업용,0,469,0,0
2019,안산시 단원구,경유,비사업용,37417,5682,198,21213
2019,안산시 단원구,경유,사업용,279,862,311,3326
2019,안산시 단원구,기타연료,비사업용,0,74,3,257
2019,안산시 단원구,기타연료,사업용,0,0,0,141
2019,안산시 단원구,수소,비사업용,1,0,0,0
2019,안산시 단원구,엘피지,비사업용,8006,465,0,733
2019,성남시 중원구,CNG,사업용,0,94,0,0
2019,성남시 중원구,경유,비사업용,18463,2532,72,9057
2019,성남시 중원구,경유,사업용,255,188,147,1438
2019,성남시 중원구,기타연료,비사업용,1,22,1,71
2019,성남시 중원구,기타연료,사업용,0,0,0,5
2019,성남시 중원구,수소,비사업용,10,0,0,0
2019,성남시 중원구,엘피지,비사업용,4424,418,0,599
2019,성남시 중원구,엘피지,사업용,1848,0,0,95
2019,성남시 중원구,전기,비사업용,179,0,0,2
2019,성남시 중원구,전기,사업용,0,13,0,0
2019,성남시 중원구,하이브리드(LPG+전기),비사업용,59,0,0,0
2019,성남시 중원구,하이브리드(휘발유+전기),비사업용,1487,0,0,0
2019,성남시 중원구,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,성남시 중원구,휘발유,비사업용,12142,10,0,20
2019,성남시 중원구,휘발유,사업용,9,0,0,0
2019,성남시 중원구,휘발유(무연),비사업용,21292,7,0,13
2019,성남시 중원구,휘발유(무연),사업용,224,0,0,0
2019,성남시 중원구,휘발유(유연),비사업용,31,0,0,0
2019,성남시 분당구,CNG,비사업용,24,0,0,2
2019,성남시 분당구,CNG,사업용,1,527,0,0
2019,성남시 분당구,경유,비사업용,47273,2728,125,7773
2019,성남시 분당구,경유,사업용,502,815,166,1741
2019,성남시 분당구,기타연료,비사업용,2,138,6,182
2019,성남시 분당구,기타연료,사업용,0,3,0,102
2019,성남시 분당구,수소,비사업용,29,0,0,0
2019,성남시 분당구,엘피지,비사업용,6797,381,1,505
2019,성남시 분당구,엘피지,사업용,2108,0,0,63
2019,성남시 분당구,전기,비사업용,545,0,0,0
2019,성남시 분당구,전기,사업용,44,17,0,0
2019,성남시 분당구,하이브리드(LPG+전기),비사업용,113,0,0,0
2019,성남시 분당구,하이브리드(경유+전기),비사업용,8,0,0,0
2019,성남시 분당구,하이브리드(휘발유+전기),비사업용,7798,0,0,0
2019,성남시 분당구,하이브리드(휘발유+전기),사업용,64,0,0,0
2019,성남시 분당구,휘발유,비사업용,48880,16,1,25
2019,성남시 분당구,휘발유,사업용,135,3,0,0
2019,성남시 분당구,휘발유(무연),비사업용,59021,22,0,22
2019,성남시 분당구,휘발유(무연),사업용,591,0,0,0
2019,성남시 분당구,휘발유(유연),비사업용,98,0,0,0
2019,성남시 분당구,휘발유(유연),사업용,1,0,0,0
2019,의정부시,CNG,비사업용,29,0,0,7
2019,의정부시,CNG,사업용,1,169,0,0
2019,의정부시,경유,비사업용,41505,5093,184,16407
2019,의정부시,경유,사업용,121,281,229,2194
2019,의정부시,기타연료,비사업용,2,123,10,213
2019,의정부시,기타연료,사업용,0,0,0,11
2019,의정부시,엘피지,비사업용,9887,636,0,970
2019,의정부시,엘피지,사업용,1652,0,0,153
2019,의정부시,전기,비사업용,204,0,0,0
2019,의정부시,하이브리드(LPG+전기),비사업용,117,0,0,0
2019,의정부시,하이브리드(경유+전기),비사업용,4,0,0,0
2019,의정부시,하이브리드(휘발유+전기),비사업용,3130,0,0,0
2019,의정부시,하이브리드(휘발유+전기),사업용,4,0,0,0
2019,의정부시,휘발유,비사업용,26906,13,0,59
2019,의정부시,휘발유,사업용,14,0,0,0
2019,의정부시,휘발유(무연),비사업용,48442,16,0,24
2019,의정부시,휘발유(무연),사업용,198,0,0,0
2019,의정부시,휘발유(유연),비사업용,62,0,0,0
2019,안양시 만안구,CNG,비사업용,15,1,0,0
2019,안양시 만안구,CNG,사업용,0,355,0,0
2019,안양시 만안구,경유,비사업용,22394,2595,59,9052
2019,안양시 만안구,경유,사업용,36,516,120,1399
2019,안양시 만안구,기타연료,비사업용,1,47,2,114
2019,안양시 만안구,기타연료,사업용,0,0,8,42
2019,안양시 만안구,엘피지,비사업용,4938,344,1,557
2019,파주시,엘피지,사업용,1277,0,0,126
2019,파주시,전기,비사업용,385,0,0,1
2019,파주시,전기,사업용,1,11,0,0
2019,파주시,하이브리드(LPG+전기),비사업용,153,0,0,0
2019,파주시,하이브리드(경유+전기),비사업용,1,0,0,0
2019,파주시,하이브리드(휘발유+전기),비사업용,4428,0,0,0
2019,파주시,하이브리드(휘발유+전기),사업용,6,0,0,0
2019,파주시,휘발유,비사업용,36084,29,0,73
2019,파주시,휘발유,사업용,32,1,0,0
2019,파주시,휘발유(무연),비사업용,62629,28,0,45
2019,파주시,휘발유(무연),사업용,274,0,0,0
2019,파주시,휘발유(유연),비사업용,94,0,0,0
2019,이천시,CNG,비사업용,7,1,0,2
2019,이천시,CNG,사업용,0,4,0,0
2019,이천시,경유,비사업용,28703,3485,188,16683
2019,이천시,경유,사업용,52,475,466,3599
2019,수원시 팔달구,하이브리드(LPG+전기),비사업용,68,0,0,0
2019,수원시 팔달구,하이브리드(휘발유+전기),비사업용,1507,0,0,0
2019,수원시 팔달구,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,수원시 팔달구,휘발유,비사업용,13047,6,0,37
2019,수원시 팔달구,휘발유,사업용,40,0,0,0
2019,수원시 팔달구,휘발유(무연),비사업용,21668,9,0,16
2019,수원시 팔달구,휘발유(무연),사업용,191,0,0,0
2019,수원시 팔달구,휘발유(유연),비사업용,38,0,0,0
2019,수원시 영통구,CNG,비사업용,41,0,0,3
2019,수원시 영통구,경유,비사업용,39337,2514,86,6706
2019,수원시 영통구,경유,사업용,226,107,135,1196
2019,수원시 영통구,기타연료,비사업용,1,132,22,217
2019,수원시 영통구,기타연료,사업용,0,0,0,79
2019,수원시 영통구,수소,비사업용,15,0,0,0
2019,수원시 영통구,엘피지,비사업용,6906,275,2,355
2019,수원시 영통구,엘피지,사업용,1100,0,0,70
2019,수원시 영통구,전기,비사업용,398,0,1,0
2019,수원시 영통구,전기,사업용,14,0,0,0
2019,수원시 영통구,하이브리드(LPG+전기),비사업용,106,0,0,0
2019,수원시 영통구,하이브리드(경유+전기),비사업용,2,0,0,0
2019,수원시 영통구,하이브리드(휘발유+전기),비사업용,5183,0,0,0
2019,수원시 영통구,하이브리드(휘발유+전기),사업용,11,0,0,0
2019,수원시 영통구,휘발유,비사업용,31661,8,0,32
2019,수원시 영통구,휘발유,사업용,37,0,0,0
2019,수원시 영통구,휘발유(무연),비사업용,49552,10,0,18
2019,수원시 영통구,휘발유(무연),사업용,291,0,0,0
2019,수원시 영통구,휘발유(유연),비사업용,119,0,0,0
2019,성남시 수정구,CNG,비사업용,23,1,0,2
2019,성남시 수정구,CNG,사업용,0,59,0,0
2019,성남시 수정구,경유,비사업용,19069,2266,62,7505
2019,성남시 수정구,경유,사업용,74,116,143,977
2019,성남시 수정구,기타연료,비사업용,0,38,5,52
2019,성남시 수정구,기타연료,사업용,0,0,0,12
2019,성남시 수정구,수소,비사업용,10,0,0,0
2019,성남시 수정구,엘피지,비사업용,4391,328,2,571
2019,성남시 수정구,엘피지,사업용,868,0,0,77
2019,성남시 수정구,전기,비사업용,169,0,0,0
2019,성남시 수정구,전기,사업용,1,0,0,0
2019,성남시 수정구,하이브리드(LPG+전기),비사업용,61,0,0,0
2019,성남시 수정구,하이브리드(경유+전기),비사업용,2,0,0,0
2019,성남시 수정구,하이브리드(휘발유+전기),비사업용,1984,0,0,0
2019,성남시 수정구,하이브리드(휘발유+전기),사업용,5,0,0,0
2019,성남시 수정구,휘발유,비사업용,13881,15,1,27
2019,성남시 수정구,휘발유,사업용,25,0,0,0
2019,성남시 수정구,휘발유(무연),비사업용,21533,13,0,18
2019,성남시 수정구,휘발유(무연),사업용,13,0,0,0
2019,성남시 수정구,휘발유(유연),비사업용,25,0,0,0
2019,성남시 중원구,CNG,비사업용,16,0,0,1
2019,용인시 처인구,CNG,사업용,0,212,0,0
2019,용인시 처인구,경유,비사업용,32451,4251,318,18699
2019,용인시 처인구,경유,사업용,130,933,423,3839
2019,용인시 처인구,기타연료,비사업용,1,128,29,329
2019,용인시 처인구,기타연료,사업용,0,1,0,292
2019,용인시 처인구,수소,비사업용,12,0,0,0
2019,용인시 처인구,엘피지,비사업용,7561,361,3,704
2019,용인시 처인구,엘피지,사업용,1129,2,0,62
2019,용인시 처인구,전기,비사업용,346,0,0,0
2019,용인시 처인구,전기,사업용,1,0,0,0
2019,용인시 처인구,하이브리드(LPG+전기),비사업용,83,0,0,0
2019,용인시 처인구,하이브리드(경유+전기),비사업용,5,0,0,0
2019,용인시 처인구,하이브리드(휘발유+전기),비사업용,2660,0,0,0
2019,용인시 처인구,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,용인시 처인구,휘발유,비사업용,20756,12,0,63
2019,용인시 처인구,휘발유,사업용,27,0,0,0
2019,용인시 처인구,휘발유(무연),비사업용,36472,20,0,33
2019,용인시 처인구,휘발유(무연),사업용,108,0,0,0
2019,용인시 처인구,휘발유(유연),비사업용,45,0,0,0
2019,용인시 기흥구,CNG,비사업용,47,0,0,0
2019,용인시 기흥구,CNG,사업용,0,12,0,0
2019,용인시 기흥구,경유,비사업용,49759,3818,171,10867
2019,용인시 기흥구,경유,사업용,345,685,178,2864
2019,용인시 기흥구,기타연료,비사업용,1,199,13,396
2019,용인시 기흥구,기타연료,사업용,0,1,0,97
2019,용인시 기흥구,수소,비사업용,23,0,0,0
2019,용인시 기흥구,엘피지,비사업용,10364,453,1,593
2019,용인시 기흥구,엘피지,사업용,1384,7,0,89
2019,용인시 기흥구,전기,비사업용,462,1,0,0
2019,용인시 기흥구,전기,사업용,1,1,0,0
2019,용인시 기흥구,하이브리드(LPG+전기),비사업용,139,0,0,0
2019,용인시 기흥구,하이브리드(경유+전기),비사업용,4,0,0,0
2019,용인시 기흥구,하이브리드(휘발유+전기),비사업용,6115,0,0,0
2019,용인시 기흥구,하이브리드(휘발유+전기),사업용,8,0,0,0
2019,용인시 기흥구,휘발유,비사업용,40281,18,0,49
2019,용인시 기흥구,휘발유,사업용,42,0,0,0
2019,용인시 기흥구,휘발유(무연),비사업용,60146,21,0,20
2019,용인시 기흥구,휘발유(무연),사업용,322,0,0,0
2019,용인시 기흥구,휘발유(유연),비사업용,95,0,0,0
2019,용인시 수지구,CNG,비사업용,20,0,0,0
2019,용인시 수지구,경유,비사업용,37374,1964,37,4504
2019,용인시 수지구,경유,사업용,95,220,32,1191
2019,용인시 수지구,기타연료,비사업용,0,139,8,190
2019,용인시 수지구,기타연료,사업용,0,0,0,4
2019,용인시 수지구,수소,비사업용,19,0,0,0
2019,용인시 수지구,엘피지,비사업용,5968,261,1,282
2019,용인시 수지구,엘피지,사업용,482,0,0,53
2019,용인시 수지구,전기,비사업용,332,0,0,0
2019,용인시 수지구,하이브리드(LPG+전기),비사업용,81,0,0,0
2019,용인시 수지구,하이브리드(경유+전기),비사업용,3,0,0,0
2019,용인시 수지구,하이브리드(휘발유+전기),비사업용,5898,0,0,0
2019,용인시 수지구,하이브리드(휘발유+전기),사업용,8,0,0,0
2019,용인시 수지구,휘발유,비사업용,35028,11,0,26
2019,용인시 수지구,휘발유,사업용,30,0,0,0
2019,용인시 수지구,휘발유(무연),비사업용,46341,12,0,13
2019,용인시 수지구,휘발유(무연),사업용,169,0,0,0
2019,용인시 수지구,휘발유(유연),비사업용,86,0,0,0
2019,파주시,CNG,비사업용,52,1,0,8
2019,파주시,CNG,사업용,0,304,0,0
2019,파주시,경유,비사업용,51269,5444,206,25766
2019,파주시,경유,사업용,179,2283,222,4641
2019,파주시,기타연료,비사업용,1,189,6,468
2019,파주시,기타연료,사업용,0,0,0,46
2019,파주시,엘피지,비사업용,13178,664,2,1127
2019,수원시 장안구,CNG,비사업용,25,0,0,0
2019,수원시 장안구,CNG,사업용,0,446,0,0
2019,수원시 장안구,경유,비사업용,27546,3380,91,8651
2019,수원시 장안구,경유,사업용,77,188,107,1781
2019,수원시 장안구,기타연료,비사업용,0,64,5,154
2019,수원시 장안구,기타연료,사업용,0,0,0,18
2019,수원시 장안구,수소,비사업용,5,0,0,0
2019,수원시 장안구,엘피지,비사업용,6180,299,1,437
2019,수원시 장안구,엘피지,사업용,973,0,0,100
2019,수원시 장안구,전기,비사업용,196,0,1,0
2019,수원시 장안구,전기,사업용,0,62,0,0
2019,수원시 장안구,하이브리드(CNG+전기),사업용,0,5,0,0
2019,수원시 장안구,하이브리드(LPG+전기),비사업용,96,0,0,0
2019,수원시 장안구,하이브리드(휘발유+전기),비사업용,2635,0,0,0
2019,수원시 장안구,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,수원시 장안구,휘발유,비사업용,19034,4,0,26
2019,수원시 장안구,휘발유,사업용,2,0,0,0
2019,수원시 장안구,휘발유(무연),비사업용,33963,12,0,11
2019,수원시 장안구,휘발유(무연),사업용,81,0,0,0
2019,수원시 장안구,휘발유(유연),비사업용,53,0,0,0
2019,수원시 권선구,CNG,비사업용,59,1,0,2
2019,수원시 권선구,CNG,사업용,1,462,0,0
2019,수원시 권선구,경유,비사업용,48071,4948,223,17074
2019,수원시 권선구,경유,사업용,190,958,525,2318
2019,수원시 권선구,기타연료,비사업용,0,106,4,287
2019,수원시 권선구,기타연료,사업용,0,0,0,196
2019,수원시 권선구,수소,비사업용,5,0,0,0
2019,수원시 권선구,엘피지,비사업용,10775,523,1,867
2019,수원시 권선구,엘피지,사업용,3144,1,0,137
2019,수원시 권선구,전기,비사업용,335,0,1,9
2019,수원시 권선구,전기,사업용,18,0,0,0
2019,수원시 권선구,하이브리드(CNG+전기),사업용,0,42,0,0
2019,수원시 권선구,하이브리드(LPG+전기),비사업용,143,0,0,0
2019,수원시 권선구,하이브리드(LPG+전기),사업용,1,0,0,0
2019,수원시 권선구,하이브리드(휘발유+전기),비사업용,4122,0,0,0
2019,수원시 권선구,하이브리드(휘발유+전기),사업용,5,0,0,0
2019,수원시 권선구,휘발유,비사업용,31725,19,0,55
2019,수원시 권선구,휘발유,사업용,19,0,0,0
2019,수원시 권선구,휘발유(무연),비사업용,55181,21,0,31
2019,수원시 권선구,휘발유(무연),사업용,401,0,0,0
2019,수원시 권선구,휘발유(유연),비사업용,93,0,0,0
2019,수원시 팔달구,CNG,비사업용,19,2,0,0
2019,수원시 팔달구,경유,비사업용,17416,2595,103,6351
2019,수원시 팔달구,경유,사업용,107,182,104,1457
2019,수원시 팔달구,기타연료,비사업용,1,37,20,85
2019,수원시 팔달구,기타연료,사업용,0,0,0,26
2019,수원시 팔달구,수소,비사업용,2,0,0,0
2019,수원시 팔달구,엘피지,비사업용,4186,260,1,406
2019,수원시 팔달구,엘피지,사업용,851,1,0,55
2019,수원시 팔달구,전기,비사업용,237,0,1,1
2019,수원시 팔달구,전기,사업용,28,0,0,0
2019,하남시,엘피지,사업용,441,1,0,141
2019,하남시,전기,비사업용,355,0,0,0
2019,하남시,전기,사업용,14,0,0,0
2019,하남시,하이브리드(LPG+전기),비사업용,80,0,0,0
2019,하남시,하이브리드(경유+전기),비사업용,2,0,0,0
2019,하남시,하이브리드(휘발유+전기),비사업용,3194,0,0,0
2019,하남시,하이브리드(휘발유+전기),사업용,1,0,0,0
2019,하남시,휘발유,비사업용,20576,11,0,35
2019,하남시,휘발유,사업용,15,0,2,2
2019,하남시,휘발유(무연),비사업용,33209,12,0,24
2019,하남시,휘발유(무연),사업용,37,0,0,0
2019,하남시,휘발유(유연),비사업용,50,0,0,0
2019,용인시 처인구,CNG,비사업용,20,1,0,3
